Year,Economy,Region,Scenario,BEV_stocks,ICE_stocks
2047,17_SIN,Southeast Asia,Carbon Neutral,454613.0,83798.0
2047,17_SIN,Southeast Asia,Reference,289458.0,287698.0
2047,18_CT,Northeast Asia,Carbon Neutral,5397946.0,1435579.0
2047,18_CT,Northeast Asia,Reference,2288141.0,5758878.0
2047,19_THA,Southeast Asia,Carbon Neutral,11236668.0,6135304.0
2047,19_THA,Southeast Asia,Reference,4499575.0,18353151.0
2047,20_USA,USA,Carbon Neutral,94418287.0,24692365.0
2047,20_USA,USA,Reference,38141539.0,98577204.0
2047,21_VN,Southeast Asia,Carbon Neutral,4121092.0,3865197.0
2047,21_VN,Southeast Asia,Reference,1979906.0,8539743.0
2048,01_AUS,Oceania,Carbon Neutral,9646430.0,5236032.000000001
2048,01_AUS,Oceania,Reference,3946770.0,15249318.0
2048,02_BD,Southeast Asia,Carbon Neutral,182284.0,87432.0
2048,02_BD,Southeast Asia,Reference,94169.0,220510.0
2048,03_CDA,Other Americas,Carbon Neutral,10985971.0,2329917.0
2048,03_CDA,Other Americas,Reference,4642392.0,9876925.0
2048,04_CHL,Other Americas,Carbon Neutral,5778188.0,1197737.0
2048,04_CHL,Other Americas,Reference,1974803.0,7030986.0
2048,05_PRC,China,Carbon Neutral,182754288.0,34087560.0
2048,05_PRC,China,Reference,87265573.0,116194470.0
2048,06_HKC,Northeast Asia,Carbon Neutral,525702.0,123324.0
2048,06_HKC,Northeast Asia,Reference,215491.0,531365.0000000001
2048,07_INA,Southeast Asia,Carbon Neutral,22497905.0,15550226.0
2048,07_INA,Southeast Asia,Reference,6039302.0,37825987.0
2048,08_JPN,Northeast Asia,Carbon Neutral,35374229.0,14443730.0
2048,08_JPN,Northeast Asia,Reference,13061283.0,41215587.0
2048,09_ROK,Northeast Asia,Carbon Neutral,16015687.0,3184170.0
2048,09_ROK,Northeast Asia,Reference,8165654.0,13580129.0
2048,10_MAS,Southeast Asia,Carbon Neutral,12896032.0,10331064.0
2048,10_MAS,Southeast Asia,Reference,4986163.0,19090639.0
2048,11_MEX,Other Americas,Carbon Neutral,24155362.0,11672573.000000002
2048,11_MEX,Other Americas,Reference,10048086.0,36081677.0
2048,12_NZ,Oceania,Carbon Neutral,2611902.0,570780.0
2048,12_NZ,Oceania,Reference,1182357.0,2402637.0
2048,13_PNG,Oceania,Carbon Neutral,112927.0,280222.0
2048,13_PNG,Oceania,Reference,58070.0,349711.0
2048,14_PE,Other Americas,Carbon Neutral,2659233.0,1085319.9999999998
2048,14_PE,Other Americas,Reference,730432.0,3655888.0
2048,15_RP,Southeast Asia,Carbon Neutral,1502243.0,990251.0
2048,15_RP,Southeast Asia,Reference,366135.0,1312737.0
2048,16_RUS,Russia,Carbon Neutral,36415370.0,20349202.0
2048,16_RUS,Russia,Reference,8456826.0,49159466.0
2048,17_SIN,Southeast Asia,Carbon Neutral,462080.0,76257.0
2048,17_SIN,Southeast Asia,Reference,306356.0,271088.0
2048,18_CT,Northeast Asia,Carbon Neutral,5516979.0,1312387.0
2048,18_CT,Northeast Asia,Reference,2500385.0,5550888.0
2048,19_THA,Southeast Asia,Carbon Neutral,11633533.0,5761642.0
2048,19_THA,Southeast Asia,Reference,5149047.0,18044721.0
2048,20_USA,USA,Carbon Neutral,96527288.0,22577341.999999996
2048,20_USA,USA,Reference,42095883.0,95236649.0
2048,21_VN,Southeast Asia,Carbon Neutral,4345548.0,3639048.0
2048,21_VN,Southeast Asia,Reference,2262638.0,8405503.0
2049,01_AUS,Oceania,Carbon Neutral,10026023.0,4890420.000000001
2049,01_AUS,Oceania,Reference,4515811.0,14941814.0
2049,02_BD,Southeast Asia,Carbon Neutral,187559.0,81858.0
2049,02_BD,Southeast Asia,Reference,102497.0,212892.0
2049,03_CDA,Other Americas,Carbon Neutral,11258276.0,2127803.0
2049,03_CDA,Other Americas,Reference,5126861.0,9534729.0
2049,04_CHL,Other Americas,Carbon Neutral,5954720.0,1094671.0
2049,04_CHL,Other Americas,Reference,2178959.0,6991149.999999999
2049,05_PRC,China,Carbon Neutral,185886952.0,31127077.0
2049,05_PRC,China,Reference,91091533.0,111300863.0
2049,06_HKC,Northeast Asia,Carbon Neutral,536437.0,112605.0
2049,06_HKC,Northeast Asia,Reference,237780.0,512293.0
2049,07_INA,Southeast Asia,Carbon Neutral,24305305.0,14658723.0
2049,07_INA,Southeast Asia,Reference,7294812.0,37979721.99999999
2049,08_JPN,Northeast Asia,Carbon Neutral,36408111.0,13248627.0
2049,08_JPN,Northeast Asia,Reference,14673119.0,39583283.0
2049,09_ROK,Northeast Asia,Carbon Neutral,16290641.999999998,2905918.0
2049,09_ROK,Northeast Asia,Reference,8819644.0,12998880.0
2049,10_MAS,Southeast Asia,Carbon Neutral,13803211.0,9697257.0
2049,10_MAS,Southeast Asia,Reference,5705536.0,18705434.999999996
2049,11_MEX,Other Americas,Carbon Neutral,25180981.0,10791093.0
2049,11_MEX,Other Americas,Reference,11484565.0,35354339.0
2049,12_NZ,Oceania,Carbon Neutral,2673333.0,521200.0
2049,12_NZ,Oceania,Reference,1296761.0,2317179.0
2049,13_PNG,Oceania,Carbon Neutral,124367.0,285985.0
2049,13_PNG,Oceania,Reference,71635.0,356570.0
2049,14_PE,Other Americas,Carbon Neutral,2799970.0,1005903.9999999999
2049,14_PE,Other Americas,Reference,833820.0,3660399.0000000005
2049,15_RP,Southeast Asia,Carbon Neutral,1617015.0,933628.0
2049,15_RP,Southeast Asia,Reference,414732.0,1282176.0
2049,16_RUS,Russia,Carbon Neutral,38142782.0,19031561.0
2049,16_RUS,Russia,Reference,10227703.0,47901452.0
2049,17_SIN,Southeast Asia,Carbon Neutral,468854.0,69393.00000000001
2049,17_SIN,Southeast Asia,Reference,323801.0,253816.0
2049,18_CT,Northeast Asia,Carbon Neutral,5627368.0,1198278.0
2049,18_CT,Northeast Asia,Reference,2721087.0,5332561.999999999
2049,19_THA,Southeast Asia,Carbon Neutral,11995587.0,5385268.999999999
2049,19_THA,Southeast Asia,Reference,5824087.0,17633152.000000004
2049,20_USA,USA,Carbon Neutral,98502120.0,20616902.0
2049,20_USA,USA,Reference,46274243.0,91677202.0
2049,21_VN,Southeast Asia,Carbon Neutral,4566192.0,3403440.0000000005
2049,21_VN,Southeast Asia,Reference,2569117.0,8233105.0
2050,01_AUS,Oceania,Carbon Neutral,10402289.0,4546355.0
2050,01_AUS,Oceania,Reference,5135228.0,14578020.0
2050,02_BD,Southeast Asia,Carbon Neutral,192863.0,76249.0
2050,02_BD,Southeast Asia,Reference,110828.0,204628.99999999997
2050,03_CDA,Other Americas,Carbon Neutral,11515306.0,1939975.0
2050,03_CDA,Other Americas,Reference,5632909.0,9169149.0
2050,04_CHL,Other Americas,Carbon Neutral,6124881.0,998290.0
2050,04_CHL,Other Americas,Reference,2401746.0,6929216.999999999
2050,05_PRC,China,Carbon Neutral,188797803.0,28379310.999999996
2050,05_PRC,China,Reference,94855150.0,106427556.00000001
2050,06_HKC,Northeast Asia,Carbon Neutral,546406.0,102661.0
2050,06_HKC,Northeast Asia,Reference,260846.00000000003,492236.0
2050,07_INA,Southeast Asia,Carbon Neutral,26193725.0,13690319.0
2050,07_INA,Southeast Asia,Reference,8754880.0,37967868.0
2050,08_JPN,Northeast Asia,Carbon Neutral,37425011.0,12072073.999999998
2050,08_JPN,Northeast Asia,Reference,16387101.000000002,37839669.0
2050,09_ROK,Northeast Asia,Carbon Neutral,16545147.0,2648541.0
2050,09_ROK,Northeast Asia,Reference,9486919.0,12402136.0
2050,10_MAS,Southeast Asia,Carbon Neutral,14678810.0,9025995.0
2050,10_MAS,Southeast Asia,Reference,6452013.0,18221144.0
2050,11_MEX,Other Americas,Carbon Neutral,26193434.0,9902484.000000002
2050,11_MEX,Other Americas,Reference,13039841.0,34488224.0
2050,12_NZ,Oceania,Carbon Neutral,2732554.0,475166.0
2050,12_NZ,Oceania,Reference,1416505.0,2227703.0
2050,13_PNG,Oceania,Carbon Neutral,134914.0,289057.0
2050,13_PNG,Oceania,Reference,85957.0,359316.0
2050,14_PE,Other Americas,Carbon Neutral,2948024.0,923912.0000000001
2050,14_PE,Other Americas,Reference,954421.0,3653788.0
2050,15_RP,Southeast Asia,Carbon Neutral,1737110.0,872035.9999999999
2050,15_RP,Southeast Asia,Reference,467578.0,1247192.0
2050,16_RUS,Russia,Carbon Neutral,40123196.0,17727020.0
2050,16_RUS,Russia,Reference,12366393.0,46560259.0
2050,17_SIN,Southeast Asia,Carbon Neutral,474998.0,63148.00000000001
2050,17_SIN,Southeast Asia,Reference,341848.0,235824.0
2050,18_CT,Northeast Asia,Carbon Neutral,5729890.0,1092435.0
2050,18_CT,Northeast Asia,Reference,2946033.0,5104901.0
2050,19_THA,Southeast Asia,Carbon Neutral,12363872.0,5009862.999999999
2050,19_THA,Southeast Asia,Reference,6587214.0,17179858.0
2050,20_USA,USA,Carbon Neutral,100358564.0,18797020.0
2050,20_USA,USA,Reference,50643655.0,87936358.0
2050,21_VN,Southeast Asia,Carbon Neutral,4791121.0,3160962.0
2050,21_VN,Southeast Asia,Reference,2903838.0,8030255.0
