Year,Economy,Region,Scenario,Sales,Battery_cost_measure,Battery_cost,Total_cost,Battery_cost_Region,Battery_cost_Measure
2021,06_HKC,Northeast Asia,Carbon Neutral,149.99999999989998,China_Min,4776.2236512672325,716433.5476896071,China,Min
2021,05_PRC,China,Reference,215211.0,China_Min,4776.2236512672325,1027895868.2128724,China,Min
2021,09_ROK,Northeast Asia,Reference,37644.9999999999,China_Min,4776.2236512672325,179800939.3519545,China,Min
2021,09_ROK,Northeast Asia,Carbon Neutral,42584.0,China_Min,4776.2236512672325,203390707.96556383,China,Min
2021,08_JPN,Northeast Asia,Reference,248885.9999999999,China_Min,4776.2236512672325,1188735199.669296,China,Min
2021,10_MAS,Southeast Asia,Carbon Neutral,1934.9999999999,China_Min,4776.2236512672325,9241992.765201617,China,Min
2021,07_INA,Southeast Asia,Reference,8452.0,China_Min,4776.2236512672325,40368642.30051065,China,Min
2021,07_INA,Southeast Asia,Carbon Neutral,8452.0,China_Min,4776.2236512672325,40368642.30051065,China,Min
2021,06_HKC,Northeast Asia,Reference,786.0,China_Min,4776.2236512672325,3754111.789896045,China,Min
2021,08_JPN,Northeast Asia,Carbon Neutral,90969.0,China_Min,4776.2236512672325,434488289.3321289,China,Min
2022,16_RUS,Russia,Carbon Neutral,12260.9999999999,China_Min,4565.381251321789,55976139.522456,China,Min
2022,12_NZ,Oceania,Reference,9774.9999999999,China_Min,4565.381251321789,44626601.73167003,China,Min
2022,13_PNG,Oceania,Carbon Neutral,0.0,China_Min,4565.381251321789,0.0,China,Min
2022,13_PNG,Oceania,Reference,0.0,China_Min,4565.381251321789,0.0,China,Min
2022,14_PE,Other Americas,Carbon Neutral,3685.0,China_Min,4565.381251321789,16823429.91112079,China,Min
2022,14_PE,Other Americas,Reference,3719.9999999999,China_Min,4565.381251321789,16983218.254916597,China,Min
2022,15_RP,Southeast Asia,Carbon Neutral,1301.0,China_Min,4565.381251321789,5939561.007969648,China,Min
2022,15_RP,Southeast Asia,Reference,1292.0,China_Min,4565.381251321789,5898472.5767077515,China,Min
2022,16_RUS,Russia,Reference,12020.0,China_Min,4565.381251321789,54875882.6408879,China,Min
2022,12_NZ,Oceania,Carbon Neutral,9774.9999999999,China_Min,4565.381251321789,44626601.73167003,China,Min
2022,17_SIN,Southeast Asia,Reference,3679.9999999999,China_Min,4565.381251321789,16800603.004863728,China,Min
2022,18_CT,Northeast Asia,Carbon Neutral,12072.0,China_Min,4565.381251321789,55113282.465956636,China,Min
2022,18_CT,Northeast Asia,Reference,11934.0,China_Min,4565.381251321789,54483259.85327423,China,Min
2022,19_THA,Southeast Asia,Carbon Neutral,40372.999999999905,China_Min,4565.381251321789,184318137.25961417,China,Min
2022,19_THA,Southeast Asia,Reference,39519.0,China_Min,4565.381251321789,180419301.6709858,China,Min
2022,20_USA,USA,Carbon Neutral,287091.00000000023,China_Min,4565.381251321789,1310679868.8232248,China,Min
2022,20_USA,USA,Reference,296572.0,China_Min,4565.381251321789,1353964248.4670057,China,Min
2022,21_VN,Southeast Asia,Carbon Neutral,2464.0,China_Min,4565.381251321789,11249099.403256888,China,Min
2022,21_VN,Southeast Asia,Reference,2424.0,China_Min,4565.381251321789,11066484.153204016,China,Min
2022,17_SIN,Southeast Asia,Carbon Neutral,3679.9999999999,China_Min,4565.381251321789,16800603.004863728,China,Min
2022,11_MEX,Other Americas,Reference,31892.999999999996,China_Min,4565.381251321789,145603704.2484058,China,Min
2022,06_HKC,Northeast Asia,Carbon Neutral,503.0,China_Min,4565.381251321789,2296386.76941486,China,Min
2022,10_MAS,Southeast Asia,Reference,4813.0,China_Min,4565.381251321789,21973179.962611772,China,Min
2022,01_AUS,Oceania,Carbon Neutral,21555.9999999999,China_Min,4565.381251321789,98411358.25349204,China,Min
2022,01_AUS,Oceania,Reference,21473.999999999898,China_Min,4565.381251321789,98036996.99088363,China,Min
2022,02_BD,Southeast Asia,Carbon Neutral,229.0,China_Min,4565.381251321789,1045472.3065526896,China,Min
2022,02_BD,Southeast Asia,Reference,224.9999999999,China_Min,4565.381251321789,1027210.781546946,China,Min
2022,03_CDA,Other Americas,Carbon Neutral,33665.0,China_Min,4565.381251321789,153693559.82574803,China,Min
2022,03_CDA,Other Americas,Reference,33665.0,China_Min,4565.381251321789,153693559.82574803,China,Min
2022,04_CHL,Other Americas,Carbon Neutral,650.0,China_Min,4565.381251321789,2967497.813359163,China,Min
2022,04_CHL,Other Americas,Reference,5758.0,China_Min,4565.381251321789,26287465.245110862,China,Min
2022,05_PRC,China,Carbon Neutral,1181645.9999999988,China_Min,4565.381251321789,5394664494.099381,China,Min
2022,11_MEX,Other Americas,Carbon Neutral,32257.999999999898,China_Min,4565.381251321789,147270068.4051378,China,Min
2022,10_MAS,Southeast Asia,Carbon Neutral,4886.0,China_Min,4565.381251321789,22306452.79395826,China,Min
2022,06_HKC,Northeast Asia,Reference,1449.9999999999,China_Min,4565.381251321789,6619802.8144161375,China,Min
2022,07_INA,Southeast Asia,Carbon Neutral,19318.999999999898,China_Min,4565.381251321789,88198600.39428517,China,Min
2022,07_INA,Southeast Asia,Reference,17324.0,China_Min,4565.381251321789,79090664.79789868,China,Min
2022,08_JPN,Northeast Asia,Carbon Neutral,95828.0,China_Min,4565.381251321789,437491354.5516644,China,Min
2022,08_JPN,Northeast Asia,Reference,229956.0,China_Min,4565.381251321789,1049836811.0289533,China,Min
2022,09_ROK,Northeast Asia,Carbon Neutral,56150.999999999905,China_Min,4565.381251321789,256350722.64296934,China,Min
2022,09_ROK,Northeast Asia,Reference,48647.0,China_Min,4565.381251321789,222092101.73305106,China,Min
2022,05_PRC,China,Reference,1181645.9999999988,China_Min,4565.381251321789,5394664494.099381,China,Min
2023,15_RP,Southeast Asia,Reference,1465.0,China_Min,4354.538851376346,6379399.417266347,China,Min
2023,15_RP,Southeast Asia,Carbon Neutral,1644.9999999999,China_Min,4354.538851376346,7163216.410513654,China,Min
2023,14_PE,Other Americas,Reference,4145.0,China_Min,4354.538851376346,18049563.538954955,China,Min
2023,14_PE,Other Americas,Carbon Neutral,5170.0,China_Min,4354.538851376346,22512965.86161571,China,Min
2023,13_PNG,Oceania,Carbon Neutral,0.0,China_Min,4354.538851376346,0.0,China,Min
2023,12_NZ,Oceania,Reference,10380.0,China_Min,4354.538851376346,45200113.27728648,China,Min
2023,16_RUS,Russia,Carbon Neutral,15869.999999999998,China_Min,4354.538851376346,69106531.57134262,China,Min
2023,13_PNG,Oceania,Reference,0.0,China_Min,4354.538851376346,0.0,China,Min
2023,16_RUS,Russia,Reference,11813.9999999999,China_Min,4354.538851376346,51444521.99015972,China,Min
2023,19_THA,Southeast Asia,Carbon Neutral,52498.0,China_Min,4354.538851376346,228604580.61955544,China,Min
2023,17_SIN,Southeast Asia,Reference,3943.9999999999995,China_Min,4354.538851376346,17174301.22982831,China,Min
2023,18_CT,Northeast Asia,Carbon Neutral,15937.0,China_Min,4354.538851376346,69398285.67438483,China,Min
2023,18_CT,Northeast Asia,Reference,13725.0,China_Min,4354.538851376346,59766045.73514035,China,Min
2023,12_NZ,Oceania,Carbon Neutral,10786.9999999999,China_Min,4354.538851376346,46972410.589796215,China,Min
2023,19_THA,Southeast Asia,Reference,41142.999999999905,China_Min,4354.538851376346,179158791.96217662,China,Min
2023,20_USA,USA,Carbon Neutral,355386.9999999999,China_Min,4354.538851376346,1547546498.774085,China,Min
2023,20_USA,USA,Reference,323094.0,China_Min,4354.538851376346,1406925375.6465893,China,Min
2023,21_VN,Southeast Asia,Carbon Neutral,4068.9999999999995,China_Min,4354.538851376346,17718618.58625035,China,Min
2023,21_VN,Southeast Asia,Reference,3315.0,China_Min,4354.538851376346,14435296.292312589,China,Min
2023,17_SIN,Southeast Asia,Carbon Neutral,4105.9999999999,China_Min,4354.538851376346,17879736.52375084,China,Min
2023,11_MEX,Other Americas,Reference,36320.999999999905,China_Min,4354.538851376346,158161205.62083986,China,Min
2023,11_MEX,Other Americas,Carbon Neutral,42790.0,China_Min,4354.538851376346,186330717.45039386,China,Min
2023,10_MAS,Southeast Asia,Reference,6541.0,China_Min,4354.538851376346,28483038.626852684,China,Min
2023,01_AUS,Oceania,Reference,22586.0,China_Min,4354.538851376346,98351614.49718615,China,Min
2023,02_BD,Southeast Asia,Carbon Neutral,343.9999999999,China_Min,4354.538851376346,1497961.3648730277,China,Min
2023,02_BD,Southeast Asia,Reference,268.0,China_Min,4354.538851376346,1167016.412168861,China,Min
2023,03_CDA,Other Americas,Carbon Neutral,33787.9999999999,China_Min,4354.538851376346,147131158.71030354,China,Min
2023,03_CDA,Other Americas,Reference,33787.9999999999,China_Min,4354.538851376346,147131158.71030354,China,Min
2023,04_CHL,Other Americas,Carbon Neutral,1159.9999999999,China_Min,4354.538851376346,5051265.067596126,China,Min
2023,04_CHL,Other Americas,Reference,6943.0,China_Min,4354.538851376346,30233563.245105974,China,Min
2023,05_PRC,China,Carbon Neutral,1770527.0000000014,China_Min,4354.538851376346,7709828608.910814,China,Min
2023,05_PRC,China,Reference,1435887.000000001,China_Min,4354.538851376346,6252625727.686232,China,Min
2023,01_AUS,Oceania,Carbon Neutral,24770.0,China_Min,4354.538851376346,107861927.3485921,China,Min
2023,06_HKC,Northeast Asia,Reference,1439.0,China_Min,4354.538851376346,6266181.407130563,China,Min
2023,07_INA,Southeast Asia,Carbon Neutral,28435.0,China_Min,4354.538851376346,123821312.23888642,China,Min
2023,07_INA,Southeast Asia,Reference,17579.0,China_Min,4354.538851376346,76548438.4683448,China,Min
2023,08_JPN,Northeast Asia,Carbon Neutral,128787.9999999999,China_Min,4354.538851376346,560812349.5910565,China,Min
2023,08_JPN,Northeast Asia,Reference,213665.0,China_Min,4354.538851376346,930412543.679327,China,Min
2023,09_ROK,Northeast Asia,Carbon Neutral,81879.0,China_Min,4354.538851376346,356545286.6118439,China,Min
2023,09_ROK,Northeast Asia,Reference,56087.0,China_Min,4354.538851376346,244233020.55714515,China,Min
2023,10_MAS,Southeast Asia,Carbon Neutral,7891.999999999901,China_Min,4354.538851376346,34366020.61506169,China,Min
2023,06_HKC,Northeast Asia,Carbon Neutral,768.9999999999,China_Min,4354.538851376346,3348640.376707975,China,Min
2024,15_RP,Southeast Asia,Reference,1893.9999999999002,China_Min,4143.696451430904,7848161.079009718,China,Min
2024,15_RP,Southeast Asia,Carbon Neutral,4005.0,China_Min,4143.696451430904,16595504.28798077,China,Min
2024,14_PE,Other Americas,Reference,4957.0,China_Min,4143.696451430904,20540303.30974299,China,Min
2024,12_NZ,Oceania,Reference,12377.0,China_Min,4143.696451430904,51286530.9793603,China,Min
2024,13_PNG,Oceania,Reference,0.0,China_Min,4143.696451430904,0.0,China,Min
2024,13_PNG,Oceania,Carbon Neutral,0.0,China_Min,4143.696451430904,0.0,China,Min
2024,16_RUS,Russia,Carbon Neutral,41686.0,China_Min,4143.696451430904,172734130.27434865,China,Min
2024,14_PE,Other Americas,Carbon Neutral,9381.0,China_Min,4143.696451430904,38872016.41087331,China,Min
2024,16_RUS,Russia,Reference,13958.0,China_Min,4143.696451430904,57837715.06907255,China,Min
2024,18_CT,Northeast Asia,Reference,18730.9999999999,China_Min,4143.696451430904,77615578.23175186,China,Min
2024,17_SIN,Southeast Asia,Reference,4250.0,China_Min,4143.696451430904,17610709.91858134,China,Min
2024,18_CT,Northeast Asia,Carbon Neutral,31482.999999999996,China_Min,4143.696451430904,130455995.38039914,China,Min
2024,19_THA,Southeast Asia,Carbon Neutral,94240.9999999999,China_Min,4143.696451430904,390506097.2792994,China,Min
2024,19_THA,Southeast Asia,Reference,47551.0,China_Min,4143.696451430904,197036909.96199092,China,Min
2024,20_USA,USA,Carbon Neutral,648605.9999999998,China_Min,4143.696451430904,2687626380.576792,China,Min
2024,20_USA,USA,Reference,401230.9999999999,China_Min,4143.696451430904,1662579470.9040725,China,Min
2024,21_VN,Southeast Asia,Carbon Neutral,9193.0,China_Min,4143.696451430904,38093001.4780043,China,Min
2024,12_NZ,Oceania,Carbon Neutral,20192.0,China_Min,4143.696451430904,83669518.74729282,China,Min
2024,17_SIN,Southeast Asia,Carbon Neutral,8923.0,China_Min,4143.696451430904,36974203.436117955,China,Min
2024,21_VN,Southeast Asia,Reference,5337.0,China_Min,4143.696451430904,22114907.961286735,China,Min
2024,11_MEX,Other Americas,Reference,47661.0,China_Min,4143.696451430904,197492716.5716483,China,Min
2024,10_MAS,Southeast Asia,Reference,10692.0,China_Min,4143.696451430904,44304402.45869923,China,Min
2024,01_AUS,Oceania,Carbon Neutral,45340.0,China_Min,4143.696451430904,187875197.10787717,China,Min
2024,01_AUS,Oceania,Reference,26831.0,China_Min,4143.696451430904,111179519.48834258,China,Min
2024,02_BD,Southeast Asia,Carbon Neutral,692.0,China_Min,4143.696451430904,2867437.9443901856,China,Min
2024,02_BD,Southeast Asia,Reference,326.0,China_Min,4143.696451430904,1350845.0431664747,China,Min
2024,03_CDA,Other Americas,Carbon Neutral,65582.0,China_Min,4143.696451430904,271751900.6777415,China,Min
2024,03_CDA,Other Americas,Reference,41365.0,China_Min,4143.696451430904,171404003.71343935,China,Min
2024,04_CHL,Other Americas,Carbon Neutral,3593.0,China_Min,4143.696451430904,14888301.349991238,China,Min
2024,04_CHL,Other Americas,Reference,9923.9999999999,China_Min,4143.696451430904,41122043.58399987,China,Min
2024,05_PRC,China,Carbon Neutral,3157744.9999999986,China_Min,4143.696451430904,13084736751.023674,China,Min
2024,11_MEX,Other Americas,Carbon Neutral,86299.9999999999,China_Min,4143.696451430904,357601003.75848657,China,Min
2024,06_HKC,Northeast Asia,Carbon Neutral,1923.0,China_Min,4143.696451430904,7968328.276101628,China,Min
2024,06_HKC,Northeast Asia,Reference,1603.9999999999,China_Min,4143.696451430904,6646489.108094756,China,Min
2024,07_INA,Southeast Asia,Carbon Neutral,54678.0,China_Min,4143.696451430904,226569034.57133895,China,Min
2024,07_INA,Southeast Asia,Reference,18778.999999999898,China_Min,4143.696451430904,77814475.66142052,China,Min
2024,08_JPN,Northeast Asia,Carbon Neutral,226269.0,China_Min,4143.696451430904,937590052.3688192,China,Min
2024,08_JPN,Northeast Asia,Reference,205791.0,China_Min,4143.696451430904,852735436.4364171,China,Min
2024,09_ROK,Northeast Asia,Carbon Neutral,144109.0,China_Min,4143.696451430904,597143951.9192561,China,Min
2024,09_ROK,Northeast Asia,Reference,72278.0,China_Min,4143.696451430904,299498092.11652285,China,Min
2024,10_MAS,Southeast Asia,Carbon Neutral,17941.0,China_Min,4143.696451430904,74342058.03512184,China,Min
2024,05_PRC,China,Reference,1644128.0000000005,China_Min,4143.696451430904,6812767359.298191,China,Min
2025,15_RP,Southeast Asia,Carbon Neutral,7880.0,China_Min,3932.276401074651,30986338.04046825,China,Min
2025,14_PE,Other Americas,Reference,6789.0,China_Min,3932.276401074651,26696224.486895807,China,Min
2025,14_PE,Other Americas,Carbon Neutral,18000.0,China_Min,3932.276401074651,70780975.21934372,China,Min
2025,12_NZ,Oceania,Carbon Neutral,34581.0,China_Min,3932.276401074651,135982050.2255625,China,Min
2025,13_PNG,Oceania,Carbon Neutral,3.0,China_Min,3932.276401074651,11796.829203223953,China,Min
2025,12_NZ,Oceania,Reference,15680.9999999999,China_Min,3932.276401074651,61662026.24525121,China,Min
2025,15_RP,Southeast Asia,Reference,2609.0,China_Min,3932.276401074651,10259309.130403765,China,Min
2025,13_PNG,Oceania,Reference,1.0,China_Min,3932.276401074651,3932.276401074651,China,Min
2025,16_RUS,Russia,Carbon Neutral,118734.0,China_Min,3932.276401074651,466894906.20519763,China,Min
2025,18_CT,Northeast Asia,Reference,27243.0,China_Min,3932.276401074651,107127005.99447672,China,Min
2025,17_SIN,Southeast Asia,Carbon Neutral,12335.0,China_Min,3932.276401074651,48504629.40725582,China,Min
2025,17_SIN,Southeast Asia,Reference,4612.0,China_Min,3932.276401074651,18135658.76175629,China,Min
2025,18_CT,Northeast Asia,Carbon Neutral,66979.0,China_Min,3932.276401074651,263379941.06757903,China,Min
2025,19_THA,Southeast Asia,Carbon Neutral,139826.99999999988,China_Min,3932.276401074651,549838412.3330648,China,Min
2025,19_THA,Southeast Asia,Reference,52500.0,China_Min,3932.276401074651,206444511.05641916,China,Min
2025,20_USA,USA,Carbon Neutral,1132676.0,China_Min,3932.276401074651,4453995104.863631,China,Min
2025,20_USA,USA,Reference,533117.0000000002,China_Min,3932.276401074651,2096363398.1117156,China,Min
2025,21_VN,Southeast Asia,Carbon Neutral,22482.0,China_Min,3932.276401074651,88405438.0489603,China,Min
2025,11_MEX,Other Americas,Reference,66763.0,China_Min,3932.276401074651,262530569.36494693,China,Min
2025,16_RUS,Russia,Reference,16257.999999999902,China_Min,3932.276401074651,63930949.72867129,China,Min
2025,21_VN,Southeast Asia,Reference,9246.0,China_Min,3932.276401074651,36357827.604336224,China,Min
2025,11_MEX,Other Americas,Carbon Neutral,169190.0,China_Min,3932.276401074651,665301844.2978202,China,Min
2025,10_MAS,Southeast Asia,Carbon Neutral,44938.999999999905,China_Min,3932.276401074651,176712569.18789336,China,Min
2025,10_MAS,Southeast Asia,Reference,18997.0,China_Min,3932.276401074651,74701454.79121514,China,Min
2025,01_AUS,Oceania,Carbon Neutral,90539.0,China_Min,3932.276401074651,356024373.0768978,China,Min
2025,01_AUS,Oceania,Reference,33787.9999999999,China_Min,3932.276401074651,132863755.0395099,China,Min
2025,02_BD,Southeast Asia,Carbon Neutral,1466.9999999999,China_Min,3932.276401074651,5768649.48037612,China,Min
2025,02_BD,Southeast Asia,Reference,394.9999999999,China_Min,3932.276401074651,1553249.1784240939,China,Min
2025,03_CDA,Other Americas,Reference,53951.0,China_Min,3932.276401074651,212150244.11437848,China,Min
2025,04_CHL,Other Americas,Carbon Neutral,11805.9999999999,China_Min,3932.276401074651,46424455.19108693,China,Min
2025,04_CHL,Other Americas,Reference,15639.0,China_Min,3932.276401074651,61496870.63640647,China,Min
2025,05_PRC,China,Carbon Neutral,5205072.000000001,China_Min,3932.276401074651,20467781791.49444,China,Min
2025,03_CDA,Other Americas,Carbon Neutral,126577.0,China_Min,3932.276401074651,497735750.01882607,China,Min
2025,06_HKC,Northeast Asia,Carbon Neutral,4861.0,China_Min,3932.276401074651,19114795.58562388,China,Min
2025,06_HKC,Northeast Asia,Reference,1968.0000000000002,China_Min,3932.276401074651,7738719.957314914,China,Min
2025,07_INA,Southeast Asia,Carbon Neutral,97889.0,China_Min,3932.276401074651,384926604.6247965,China,Min
2025,07_INA,Southeast Asia,Reference,20348.0,China_Min,3932.276401074651,80013960.209067,China,Min
2025,08_JPN,Northeast Asia,Carbon Neutral,440030.0,China_Min,3932.276401074651,1730319584.7648787,China,Min
